id,base_product_id,category,price,popularity,valid_from,valid_to,sold_by_weight,weight,age_restricted
37a43e6b-9364-4f3c-b9b9-c9ecfc0cb138,37a43e6b-9364-4f3c-b9b9-c9ecfc0cb138,ALCOHOL,10.410035951768103,0.0249359409947456,2010-09-03,,False,0.75,True
d5310f5b-3adc-465c-b379-22db45dd9865,d5310f5b-3adc-465c-b379-22db45dd9865,FRUITS_VEGETABLES_PIECES,0.79,0.1707699563936963,2012-08-31,2019-08-28,False,2.84056703190726,False
a8239206-420a-433e-acea-41cba5890599,a8239206-420a-433e-acea-41cba5890599,ALCOHOL,10.79,0.0231112004168448,2023-04-20,2023-08-05,False,0.5,True
7e4948f1-d105-4634-bf45-8706b102a678,7e4948f1-d105-4634-bf45-8706b102a678,FRUITS_VEGETABLES,4.79,0.0767318876087226,2013-09-01,2015-08-11,True,,False
a0a484a0-cfa4-454f-aab7-df889669c1e8,a0a484a0-cfa4-454f-aab7-df889669c1e8,BAKERY,2.0,0.1340640092071278,2012-04-22,2015-10-05,False,0.33,False
76487913-3fc7-4fed-b748-c39bd256d989,76487913-3fc7-4fed-b748-c39bd256d989,BAKERY,2.19,0.1290651565714589,2023-10-17,2024-02-19,False,1.31,False
37beff7a-e399-4fee-83d3-32eb6cc6f6a6,37beff7a-e399-4fee-83d3-32eb6cc6f6a6,FRUITS_VEGETABLES_PIECES,0.99,0.1640739706275662,2024-10-15,2024-11-15,False,1.1736065553945685,False
37c57f04-3273-4e7c-9bb7-f956e7d987b6,37c57f04-3273-4e7c-9bb7-f956e7d987b6,FRUITS_VEGETABLES_PIECES,0.29,0.1887299894873597,2012-04-24,,False,0.6208308511725824,False
37cb8452-6c9b-4ae1-9ecc-465d2dae111a,37cb8452-6c9b-4ae1-9ecc-465d2dae111a,LONG_SHELF_LIFE,1.0,0.1637461506155963,2014-11-20,2019-08-10,False,0.9,False
a831eaa8-1d32-4cf6-b967-e9aabc94f01f,a831eaa8-1d32-4cf6-b967-e9aabc94f01f,LIMITED_TIME_OFFERS,22.0,0.0024554679806136,2024-05-03,2024-05-09,False,1.71,False
7640d79c-5bbf-40ba-9c16-23ef62a9c242,7640d79c-5bbf-40ba-9c16-23ef62a9c242,BEVERAGES,0.49,0.1813297807507841,2014-08-10,,False,1.5,False
9e7c9dba-db45-449c-a057-e80b3ef77426,9e7c9dba-db45-449c-a057-e80b3ef77426,DAIRY,1.39,0.1514593643028671,2014-11-14,2024-06-15,False,0.75,False
37e72740-2d68-48bb-be3c-e5cbb3200641,37e72740-2d68-48bb-be3c-e5cbb3200641,LONG_SHELF_LIFE,1.49,0.1484602679495548,2013-01-14,2018-03-10,False,1.0,False
37ef2d60-2dda-4897-af7b-c62337a98d0f,37ef2d60-2dda-4897-af7b-c62337a98d0f,SNACKS,2.79,0.1144705250313266,2011-07-26,2014-03-09,False,0.5,False
3752a78f-ea8c-47ac-b28b-081172a7a37e,3752a78f-ea8c-47ac-b28b-081172a7a37e,LIMITED_TIME_OFFERS,55.39,3.0896958187502727e-06,2023-05-25,2023-05-31,False,1.43,False
7669daf9-700d-4b29-a405-1ca7d1cf8a61,7669daf9-700d-4b29-a405-1ca7d1cf8a61,LIMITED_TIME_OFFERS,25.39,0.0012464722564179,2018-12-24,2018-12-30,False,1.02,False
a7bd4c91-57b3-4c3a-b0e3-f9baaed64f2e,a7bd4c91-57b3-4c3a-b0e3-f9baaed64f2e,FRUITS_VEGETABLES_PIECES,1.19,0.157640538218754,2023-08-06,2023-09-11,False,1.5471776757916444,False
365dbec4-6d73-41ef-9b60-39584542be54,365dbec4-6d73-41ef-9b60-39584542be54,LONG_SHELF_LIFE,2.39,0.1240044393963987,2014-08-16,2020-08-28,False,0.1,False
3623119b-933c-4a03-863e-ada52216fc8b,3623119b-933c-4a03-863e-ada52216fc8b,LIMITED_TIME_OFFERS,8.79,0.0344778595739864,2010-07-08,2010-07-14,False,1.84,False
3624602e-0b87-4bae-8f45-62d437b29cb7,3624602e-0b87-4bae-8f45-62d437b29cb7,HOUSEHOLD,1.39,0.1514593643028671,2010-07-29,2018-10-14,False,2.3,False
bf0b8844-1d84-4d97-9a9a-9242b36d1d7b,bf0b8844-1d84-4d97-9a9a-9242b36d1d7b,FRUITS_VEGETABLES_PIECES,1.79,0.1398146150013051,2013-09-17,2016-12-24,False,1.9179068496309617,False
5bead86f-978a-4581-8bf8-01c7cd5e9ffb,5bead86f-978a-4581-8bf8-01c7cd5e9ffb,LONG_SHELF_LIFE,1.19,0.157640538218754,2013-11-12,2020-09-05,False,1.2,False
363003b5-80c3-4edc-9fe6-cce9b36b53fd,363003b5-80c3-4edc-9fe6-cce9b36b53fd,LONG_SHELF_LIFE,1.39,0.1514593643028671,2012-02-14,2021-01-01,False,1.5,False
36470921-dfc2-4272-80da-2fe5a6ca9501,36470921-dfc2-4272-80da-2fe5a6ca9501,HOUSEHOLD,1.39,0.1514593643028671,2014-06-01,2023-11-07,False,2.7,False
eab7a560-c3fa-4eec-ba70-f61cec6f424a,eab7a560-c3fa-4eec-ba70-f61cec6f424a,LONG_SHELF_LIFE,1.29,0.1545190464213856,2011-09-03,2017-07-21,False,0.4,False
c86faafb-4523-464d-b691-b6713cadce49,c86faafb-4523-464d-b691-b6713cadce49,TOBACCO,12.19,0.0174670695205761,2014-07-24,2015-09-15,False,,True
76a63474-0b8a-44be-9c46-e46823e55f86,76a63474-0b8a-44be-9c46-e46823e55f86,FRUITS_VEGETABLES_PIECES,0.79,0.1707699563936963,2024-09-23,2024-10-06,False,0.981809997206414,False
c6989d76-bbf8-4c3a-8537-4c58bb0d127a,c6989d76-bbf8-4c3a-8537-4c58bb0d127a,DAIRY,4.29,0.0848018506742094,2010-06-13,2012-05-31,False,1.16,False
7693a85e-7e53-4549-b066-98b714d9ee60,7693a85e-7e53-4549-b066-98b714d9ee60,LONG_SHELF_LIFE,0.49,0.1813297807507841,2011-11-30,,False,1.1,False
37457be5-9914-4d13-b209-1b485251efb1,37457be5-9914-4d13-b209-1b485251efb1,BAKERY,0.79,0.1707699563936963,2015-02-12,2021-05-13,False,0.6,False
63d45799-d97e-4a3a-ac70-5bcfe87ba4d4,63d45799-d97e-4a3a-ac70-5bcfe87ba4d4,LONG_SHELF_LIFE,2.49,0.121548986980498,2010-09-19,2013-04-03,False,0.5,False
368a2009-370c-461b-89b4-a47a6540021d,368a2009-370c-461b-89b4-a47a6540021d,DAIRY,1.99,0.1343324055324019,2023-08-09,2023-11-10,False,0.83,False
36a250fe-c2f4-43bd-b30c-a545528a0178,36a250fe-c2f4-43bd-b30c-a545528a0178,BAKERY,1.49,0.1484602679495548,2015-09-26,2020-12-27,False,0.85,False
36a262b9-b0c6-43e9-be79-4fdfe4ad94e2,36a262b9-b0c6-43e9-be79-4fdfe4ad94e2,LONG_SHELF_LIFE,0.79,0.1707699563936963,2011-03-24,2018-02-17,False,0.6,False
d57e3660-3fec-4cad-a097-834b13b8da66,d57e3660-3fec-4cad-a097-834b13b8da66,FRUITS_VEGETABLES_PIECES,0.49,0.1813297807507841,2023-08-04,2023-08-26,False,0.925218489855588,False
d57aa4ce-511b-4fd1-b012-c32c2610d442,d57aa4ce-511b-4fd1-b012-c32c2610d442,FROZEN_GOODS,4.49,0.0814767225483527,2022-08-07,2022-09-12,False,1.33,False
d57292fb-75cd-4a77-b37d-09012b4889dc,d57292fb-75cd-4a77-b37d-09012b4889dc,ALCOHOL,1.5977691564002954,0.1452946188693564,2011-02-12,,False,0.5,True
36f6c3ba-0f17-4536-81f9-2286198ca742,36f6c3ba-0f17-4536-81f9-2286198ca742,BEVERAGES,0.49,0.1813297807507841,2014-06-10,,False,0.75,False
372645e4-9c86-4c13-8349-506e6d4c721f,372645e4-9c86-4c13-8349-506e6d4c721f,ALCOHOL,10.563668019653752,0.0241814004840286,2010-10-26,,False,0.5,True
d5684a37-fa99-4476-9d4e-6ee8e0a58af5,d5684a37-fa99-4476-9d4e-6ee8e0a58af5,DAIRY,2.39,0.1240044393963987,2023-03-30,2023-06-30,False,0.94,False
763fe241-3460-4fbf-a05d-8b87804cd83c,763fe241-3460-4fbf-a05d-8b87804cd83c,ALCOHOL,4.537169596581657,0.0807116920137352,2015-11-22,,False,0.5,True
37f06856-5298-4232-a86c-09f3918beea5,37f06856-5298-4232-a86c-09f3918beea5,SNACKS,1.79,0.1398146150013051,2013-10-10,2016-09-08,False,0.6,False
37f0b488-c151-49b3-b073-73803f12cefd,37f0b488-c151-49b3-b073-73803f12cefd,PERSONAL_CARE,0.79,0.1707699563936963,2022-04-28,2022-07-15,False,0.3,False
a89b4e4d-e200-4c8c-8da9-45de4629dafe,a89b4e4d-e200-4c8c-8da9-45de4629dafe,BEVERAGES,0.39,0.1849928853087078,2022-06-10,2022-08-25,False,0.5,False
38e71b75-396c-457a-88aa-55621751a636,38e71b75-396c-457a-88aa-55621751a636,LONG_SHELF_LIFE,0.79,0.1707699563936963,2011-10-16,2018-01-27,False,0.3,False
38f4c1f3-ba85-46e7-b443-4496b474311e,38f4c1f3-ba85-46e7-b443-4496b474311e,LONG_SHELF_LIFE,1.39,0.1514593643028671,2010-09-08,2020-03-16,False,1.1,False
38fcfc90-30d2-4e61-b21c-10468de5315f,38fcfc90-30d2-4e61-b21c-10468de5315f,DAIRY,1.79,0.1398146150013051,2013-12-06,2016-12-14,False,1.33,False
390b41a9-09c8-4d5e-ac53-bd6f7d5f41bf,390b41a9-09c8-4d5e-ac53-bd6f7d5f41bf,DAIRY,1.39,0.1514593643028671,2012-01-29,2021-04-15,False,0.56,False
a895a363-4152-4599-8318-8d460884f1df,a895a363-4152-4599-8318-8d460884f1df,LONG_SHELF_LIFE,1.29,0.1545190464213856,2023-08-28,2023-11-07,False,1.0,False
a899d7e1-09d0-4e01-8fbc-d79c64d279e8,a899d7e1-09d0-4e01-8fbc-d79c64d279e8,LONG_SHELF_LIFE,1.0,0.1637461506155963,2024-07-21,2024-09-29,False,1.4,False
d4097bdc-ed3f-4d0f-a780-1226ca485951,d4097bdc-ed3f-4d0f-a780-1226ca485951,FRUITS_VEGETABLES_PIECES,0.99,0.1640739706275662,2023-05-08,2023-05-30,False,1.1897619136925572,False
757cef55-354b-45da-ac78-2e4aba214cf2,757cef55-354b-45da-ac78-2e4aba214cf2,FRUITS_VEGETABLES_PIECES,1.39,0.1514593643028671,2024-10-01,2024-11-08,False,1.1665547700453336,False
85ab7bac-e49e-4358-8b64-0608c9ff4b49,85ab7bac-e49e-4358-8b64-0608c9ff4b49,PERSONAL_CARE,5.29,0.069429883064902,2015-10-10,2018-04-21,False,0.5,False
3947ee2f-c3ae-449f-bfe2-296fb6835b33,3947ee2f-c3ae-449f-bfe2-296fb6835b33,LONG_SHELF_LIFE,1.0,0.1637461506155963,2022-03-10,2022-05-15,False,0.7,False
d3e6b2a9-42b5-4e31-a669-e074c8f487ac,d3e6b2a9-42b5-4e31-a669-e074c8f487ac,ALCOHOL,11.19,0.0213343268894071,2022-01-04,2022-03-16,False,0.75,True
d4d4b6b2-3896-43e6-bfd2-3595558a0715,d4d4b6b2-3896-43e6-bfd2-3595558a0715,BEVERAGES,0.79,0.1707699563936963,2010-02-21,2018-01-13,False,0.33,False
d3cfb6ef-7d75-4c14-813c-18bb831af1ac,d3cfb6ef-7d75-4c14-813c-18bb831af1ac,FRUITS_VEGETABLES_PIECES,1.0,0.1637461506155963,2024-10-03,2024-10-22,False,1.18224353303413,False
5b32b44f-d86a-49ad-b94d-7cf74d02f33d,5b32b44f-d86a-49ad-b94d-7cf74d02f33d,FRUITS_VEGETABLES_PIECES,2.99,0.1099820715443203,2013-10-08,2016-03-10,False,5.0544681669988245,False
3955fef4-7266-47de-a16f-7be151406da4,3955fef4-7266-47de-a16f-7be151406da4,LONG_SHELF_LIFE,1.19,0.157640538218754,2023-02-09,2023-04-21,False,0.2,False
756f4f3f-9514-4620-9d5e-0adfe73451bf,756f4f3f-9514-4620-9d5e-0adfe73451bf,FROZEN_GOODS,3.99,0.0900457042605578,2024-06-23,2024-07-18,False,0.61,False
395f836a-2202-4a24-8f49-e1da4766580e,395f836a-2202-4a24-8f49-e1da4766580e,LONG_SHELF_LIFE,2.19,0.1290651565714589,2014-02-17,2018-06-14,False,0.4,False
6d76a197-b3b3-4da9-897d-6474370f91a2,6d76a197-b3b3-4da9-897d-6474370f91a2,LONG_SHELF_LIFE,2.49,0.121548986980498,2012-10-11,2016-02-10,False,0.8,False
39712f22-008c-4aff-bc9e-f353d82b30dc,39712f22-008c-4aff-bc9e-f353d82b30dc,FRUITS_VEGETABLES_PIECES,0.29,0.1887299894873597,2015-03-24,,False,0.33494212719453,False
754cd957-2eb4-4e29-90e9-4058d678840a,754cd957-2eb4-4e29-90e9-4058d678840a,ALCOHOL,19.759461725554733,0.0038436599376276,2011-07-08,,False,0.75,True
c85dd028-1df4-4cd1-bf30-68cabfa96a56,c85dd028-1df4-4cd1-bf30-68cabfa96a56,PERSONAL_CARE,2.19,0.1290651565714589,2013-11-14,2017-10-15,False,0.5,False
39a09569-6547-46d9-b8f0-e05e368f4d5f,39a09569-6547-46d9-b8f0-e05e368f4d5f,ALCOHOL,3.19,0.1056696128358782,2023-02-11,2023-04-15,False,0.5,True
38e0c5cc-3f63-4d82-9ef4-06b06d36a642,38e0c5cc-3f63-4d82-9ef4-06b06d36a642,PERSONAL_CARE,2.79,0.1144705250313266,2010-09-03,2012-09-14,False,0.5,False
38e0a3d3-f9fc-4764-9ba8-4f04b80bc08e,38e0a3d3-f9fc-4764-9ba8-4f04b80bc08e,PERSONAL_CARE,1.49,0.1484602679495548,2012-04-17,2017-06-09,False,0.6,False
f1c400ed-1c25-4ee7-b478-98f6d2d17883,f1c400ed-1c25-4ee7-b478-98f6d2d17883,FRUITS_VEGETABLES,4.49,0.0814767225483527,2013-08-17,2015-08-13,True,,False
75b1bd75-0b33-4424-a5ef-5fe63aa11fa7,75b1bd75-0b33-4424-a5ef-5fe63aa11fa7,FRUITS_VEGETABLES_PIECES,0.79,0.1707699563936963,2022-04-03,2022-04-30,False,2.8121843258876043,False
3817aa11-7181-4d1f-8de3-8d41fdc0d69b,3817aa11-7181-4d1f-8de3-8d41fdc0d69b,LIMITED_TIME_OFFERS,35.39,0.0001686916758689,2014-07-02,2014-07-08,False,0.58,False
d4b902de-c18d-4336-971d-b2bd65efbd66,d4b902de-c18d-4336-971d-b2bd65efbd66,BAKERY,0.99,0.1640739706275662,2022-03-23,2022-06-12,False,0.62,False
81550ddc-8678-4ef3-8cb1-08ab2992d8f4,81550ddc-8678-4ef3-8cb1-08ab2992d8f4,LONG_SHELF_LIFE,1.19,0.157640538218754,2015-08-04,2021-02-18,False,1.1,False
381cb09b-896b-4ce5-bac2-681a48b3ae1c,381cb09b-896b-4ce5-bac2-681a48b3ae1c,LONG_SHELF_LIFE,0.79,0.1707699563936963,2013-08-08,2020-05-29,False,0.7,False
ebdc305f-21d0-4875-8e95-5874b293a027,ebdc305f-21d0-4875-8e95-5874b293a027,BEVERAGES,0.79,0.1707699563936963,2012-09-15,2018-12-29,False,0.33,False
762029cd-801f-4e6b-a9b8-632a87429c39,762029cd-801f-4e6b-a9b8-632a87429c39,CONVENIENCE,1.49,0.1484602679495548,2012-02-18,2016-08-11,False,0.4,False
ed62c2f9-bc80-4054-817a-5a14ffa016c2,ed62c2f9-bc80-4054-817a-5a14ffa016c2,FRUITS_VEGETABLES_PIECES,0.79,0.1707699563936963,2011-08-29,2017-07-03,False,1.5648856818030166,False
760f966c-d66b-4f78-b312-ae636d3bc9f7,760f966c-d66b-4f78-b312-ae636d3bc9f7,ALCOHOL,15.694306337175066,0.0086664227013508,2012-09-06,,False,0.5,True
3845f43e-a255-49ab-b95c-2424a31e7d07,3845f43e-a255-49ab-b95c-2424a31e7d07,FROZEN_GOODS,1.79,0.1398146150013051,2024-06-05,2024-06-29,False,0.66,False
a844a30d-fdd8-4c23-a4c7-bd6351ee51f6,a844a30d-fdd8-4c23-a4c7-bd6351ee51f6,ALCOHOL,2.4191224546505383,0.1232842759923912,2015-07-18,,False,0.75,True
e56f14a4-0c42-47e7-90d8-ce6fd1c94d89,e56f14a4-0c42-47e7-90d8-ce6fd1c94d89,PERSONAL_CARE,3.99,0.0900457042605578,2015-04-11,2016-06-17,False,0.5,False
75e3f8ff-98b2-4043-a662-a52a8de70217,75e3f8ff-98b2-4043-a662-a52a8de70217,FROZEN_GOODS,7.19,0.047480417674213,2022-09-05,2022-10-13,False,1.2,False
a8ae5ebd-bd46-4bf0-bd4a-be3bb6c08918,a8ae5ebd-bd46-4bf0-bd4a-be3bb6c08918,DAIRY,1.29,0.1545190464213856,2012-04-05,2019-01-10,False,1.43,False
ece24958-d29c-4502-978c-63bd7e7420da,ece24958-d29c-4502-978c-63bd7e7420da,CONVENIENCE,1.29,0.1545190464213856,2012-09-26,2019-06-19,False,0.2,False
a84541d4-d033-428d-87cf-9a0ad31fc43f,a84541d4-d033-428d-87cf-9a0ad31fc43f,LIMITED_TIME_OFFERS,25.39,0.0012464722564179,2023-04-08,2023-04-14,False,0.86,False
75e09085-fccc-4edb-9e71-fb99568c28b6,75e09085-fccc-4edb-9e71-fb99568c28b6,SNACKS,1.79,0.1398146150013051,2013-05-18,2016-09-07,False,0.4,False
75dbafdd-6808-4e6a-a8d1-b69331ec0d5c,75dbafdd-6808-4e6a-a8d1-b69331ec0d5c,FROZEN_GOODS,3.39,0.1015262480520265,2023-03-26,2023-05-22,False,0.72,False
38b07d27-78ed-45cf-a251-3eb188774816,38b07d27-78ed-45cf-a251-3eb188774816,PERSONAL_CARE,4.19,0.0865149616945773,2024-02-03,2024-04-13,False,0.6,False
38b0cb18-aa2a-4a8d-8d86-7b2db70169a7,38b0cb18-aa2a-4a8d-8d86-7b2db70169a7,BEVERAGES,0.19,0.1925425881782399,2012-10-10,,False,0.5,False
a8695cb6-26f6-4739-b94d-4bc2daa14470,a8695cb6-26f6-4739-b94d-4bc2daa14470,TOBACCO,8.29,0.0381039277186658,2024-07-07,2024-10-10,False,,True
a893001c-f424-4f59-926b-c2a605882626,a893001c-f424-4f59-926b-c2a605882626,LIMITED_TIME_OFFERS,25.39,0.0012464722564179,2014-07-31,2014-08-06,False,1.0,False
95c6ccf1-8dd3-40c9-94d7-2f6734a625ed,95c6ccf1-8dd3-40c9-94d7-2f6734a625ed,FROZEN_GOODS,2.29,0.1265094952414726,2014-10-09,2018-09-28,False,1.92,False
9ad6ce56-2755-489e-8ea1-4509f4fed8e2,9ad6ce56-2755-489e-8ea1-4509f4fed8e2,PERSONAL_CARE,5.79,0.0628227561269846,2015-09-05,2016-10-09,False,0.2,False
b1bc65cc-8305-4519-b029-470ab45516f6,b1bc65cc-8305-4519-b029-470ab45516f6,LONG_SHELF_LIFE,0.99,0.1640739706275662,2014-12-01,2021-03-30,False,0.9,False
a73b3cd0-dc39-4c8a-87e7-9b83161e219c,a73b3cd0-dc39-4c8a-87e7-9b83161e219c,PERSONAL_CARE,2.0,0.1340640092071278,2022-03-02,2022-07-23,False,0.2,False
331677c1-2c36-4a2a-b433-dae7167d5e69,331677c1-2c36-4a2a-b433-dae7167d5e69,PERSONAL_CARE,0.99,0.1640739706275662,2014-10-05,2020-07-11,False,0.3,False
332214a9-cbb7-405a-ae75-d6e91636b17a,332214a9-cbb7-405a-ae75-d6e91636b17a,FRUITS_VEGETABLES,22.49,0.0022262473528262,2023-12-08,2024-02-19,True,,False
d8c0a6a9-0be2-4ece-ab1e-58aa3bf5a3c7,d8c0a6a9-0be2-4ece-ab1e-58aa3bf5a3c7,LONG_SHELF_LIFE,1.29,0.1545190464213856,2013-01-22,2019-10-17,False,0.7,False
3329eea1-3cf6-43a0-9426-7efa668d6f0c,3329eea1-3cf6-43a0-9426-7efa668d6f0c,CONVENIENCE,2.19,0.1290651565714589,2010-04-03,2014-03-14,False,0.3,False
86f5930b-7ef2-43c1-bf43-738973289b76,86f5930b-7ef2-43c1-bf43-738973289b76,FRUITS_VEGETABLES_PIECES,1.79,0.1398146150013051,2012-10-28,2015-07-30,False,2.476182207911356,False
3356aea9-33d7-48db-844e-7f020335c9ad,3356aea9-33d7-48db-844e-7f020335c9ad,FRUITS_VEGETABLES,4.19,0.0865149616945773,2015-10-19,2018-01-05,True,,False
f6f7d70c-eeec-4e39-a0f8-4d5e2432fe90,f6f7d70c-eeec-4e39-a0f8-4d5e2432fe90,PERSONAL_CARE,1.39,0.1514593643028671,2015-11-09,2025-09-03,False,0.5,False
dbed968c-507b-4346-8b4f-6ed513858a71,dbed968c-507b-4346-8b4f-6ed513858a71,FROZEN_GOODS,4.79,0.0767318876087226,2012-12-13,2015-02-09,False,1.53,False
336cb19c-8f83-4d33-8abf-c35b16313def,336cb19c-8f83-4d33-8abf-c35b16313def,DAIRY,2.49,0.121548986980498,2022-01-05,2022-03-15,False,0.93,False
778ed9bc-c871-401d-aa79-b63236a0bf13,778ed9bc-c871-401d-aa79-b63236a0bf13,FRUITS_VEGETABLES_PIECES,1.39,0.1514593643028671,2024-03-30,2024-05-10,False,2.5635692618615225,False
e611fab8-2496-4a19-9267-87e03f57150a,e611fab8-2496-4a19-9267-87e03f57150a,PERSONAL_CARE,1.79,0.1398146150013051,2013-12-28,2016-07-29,False,0.4,False
77d06b79-c6fd-49a3-93ff-c568af43adc6,77d06b79-c6fd-49a3-93ff-c568af43adc6,PERSONAL_CARE,1.79,0.1398146150013051,2010-03-22,2013-03-27,False,0.3,False
a74b2791-00a9-40c7-a185-a5056e04d71c,a74b2791-00a9-40c7-a185-a5056e04d71c,FRUITS_VEGETABLES_PIECES,0.39,0.1849928853087078,2013-12-20,,False,1.4913403395624882,False
99433e06-6f45-4619-b8c0-8458c53bc97f,99433e06-6f45-4619-b8c0-8458c53bc97f,LONG_SHELF_LIFE,2.49,0.121548986980498,2013-06-09,2016-01-23,False,0.8,False
33c6b123-a658-44cc-b74b-f1bff51f1d98,33c6b123-a658-44cc-b74b-f1bff51f1d98,BEVERAGES,0.79,0.1707699563936963,2023-05-31,2023-08-13,False,0.5,False
775e8409-efc3-4717-8eea-9ea770d34e92,775e8409-efc3-4717-8eea-9ea770d34e92,SNACKS,0.49,0.1813297807507841,2011-08-20,2025-01-16,False,0.6,False
502e6f04-1bbb-4007-b074-ca1589780f3f,502e6f04-1bbb-4007-b074-ca1589780f3f,FRUITS_VEGETABLES,6.39,0.0557187862999206,2015-01-19,2016-12-21,True,,False
33d5a797-7126-4149-ab6e-c91ba2a4e160,33d5a797-7126-4149-ab6e-c91ba2a4e160,HOUSEHOLD,1.19,0.157640538218754,2024-06-11,2024-08-24,False,2.9,False
d71cffc0-f477-48b5-908c-d151edf8a8b5,d71cffc0-f477-48b5-908c-d151edf8a8b5,FRUITS_VEGETABLES_PIECES,0.99,0.1640739706275662,2022-11-27,2022-12-23,False,1.2270507301789046,False
d49cb57c-b1f4-47fd-b7b4-9da6e8e3f015,d49cb57c-b1f4-47fd-b7b4-9da6e8e3f015,FRUITS_VEGETABLES_PIECES,1.49,0.1484602679495548,2014-01-06,2018-09-24,False,1.999103398780496,False
33fee128-dc2f-4f68-8ea8-46bc4b8ab8f6,33fee128-dc2f-4f68-8ea8-46bc4b8ab8f6,HOUSEHOLD,1.99,0.1343324055324019,2024-09-19,2024-12-02,False,0.9,False
d7084f90-3bd7-48f0-a392-1a4d418a4a9f,d7084f90-3bd7-48f0-a392-1a4d418a4a9f,SNACKS,0.79,0.1707699563936963,2011-04-28,2018-01-13,False,0.6,False
3315b5ce-5762-4deb-84af-87ae9db8c041,3315b5ce-5762-4deb-84af-87ae9db8c041,FRUITS_VEGETABLES,25.49,0.0012217904520545,2023-03-13,2023-07-19,True,,False
ea5ceda3-6153-4d3b-bdaf-6b09a59703c2,ea5ceda3-6153-4d3b-bdaf-6b09a59703c2,FROZEN_GOODS,2.79,0.1144705250313266,2010-11-07,2013-01-04,False,0.78,False
d61d7f0a-198f-4b27-a146-eaf14d1ee131,d61d7f0a-198f-4b27-a146-eaf14d1ee131,PERSONAL_CARE,0.99,0.1640739706275662,2013-03-12,2019-04-14,False,0.6,False
32a6ffeb-e69f-402b-a468-6fa6e8e05368,32a6ffeb-e69f-402b-a468-6fa6e8e05368,PERSONAL_CARE,1.49,0.1484602679495548,2023-01-30,2023-04-27,False,0.5,False
d8ba8819-b904-4e00-947b-a0de1bfdc246,d8ba8819-b904-4e00-947b-a0de1bfdc246,FROZEN_GOODS,2.19,0.1290651565714589,2023-08-15,2023-09-18,False,1.38,False
325be4c6-2931-4001-a97d-09889822e2ba,325be4c6-2931-4001-a97d-09889822e2ba,ALCOHOL,3.79,0.09372053916413,2024-08-29,2024-11-10,False,0.125,True
fcdd54cc-8066-4982-8fa5-e819f2968fb3,fcdd54cc-8066-4982-8fa5-e819f2968fb3,FRUITS_VEGETABLES,4.79,0.0767318876087226,2013-09-03,2015-04-11,True,,False
78386706-873e-46fc-bfee-13b0242fe84c,78386706-873e-46fc-bfee-13b0242fe84c,SNACKS,1.99,0.1343324055324019,2023-08-08,2023-10-18,False,0.7,False
3266a56b-ee03-4acf-b1d6-a03bdabfb07b,3266a56b-ee03-4acf-b1d6-a03bdabfb07b,LONG_SHELF_LIFE,1.79,0.1398146150013051,2023-01-29,2023-05-02,False,0.3,False
e4f49d4a-5b64-4068-80df-6df7fa0b95cc,e4f49d4a-5b64-4068-80df-6df7fa0b95cc,LONG_SHELF_LIFE,0.99,0.1640739706275662,2014-08-11,2019-07-31,False,0.4,False
